Accession,log2_foldchange,foldchange,AveExpr,t,p_value,adj_p_value,q_value,B,description,exp_q-value_combined,sum_pep_score,coverage_percent,num_peptides,num_psms,num_unique_peptides,num_aas,mw_kda,calc_pi,biological_process,cellular_component,molecular_function,entrez_gene_id,ensembl_gene_id,gene_symbol,reactome_pathways,wikipathways
A2AHL1,-0.4757456219989038,-1.3906367510809472,19.839912767520982,-2.7095658636640105,0.014350830208014346,0.9997218336504108,0.9997218336504108,-3.8991076185070503,Anoctamin-3 OS=Mus musculus OX=10090 GN=Ano3 PE=1 SV=1,0,21.973,5,4,12,4,981,114.5,8.87,cell organization and biogenesis;transport;other biological processes,plasma membrane;other membranes,transporter activity;other molecular function,228432,ENSMUSG00000074968,Ano3,Stimuli-sensing channels,NA
Q640M6,-0.4754094162079703,-1.390312714717071,19.872983441383244,-1.4688639901360794,0.15911810551558364,0.9997218336504108,0.9997218336504108,-4.461875926773978,Glycerophosphodiester phosphodiesterase domain-containing protein 5 OS=Mus musculus OX=10090 GN=Gdpd5 PE=1 SV=1,0,18.489,4,2,5,2,607,68.8,8,cell organization and biogenesis;other metabolic processes;developmental processes;other biological processes,other membranes;ER/Golgi;other cell component,other molecular function,233552,ENSMUSG00000035314,Gdpd5,NA,NA
Q9QYB1,-0.47331678138527167,-1.3882975225396135,23.30771224416839,-2.198534777405949,0.04121918886005142,0.9997218336504108,0.9997218336504108,-4.14357895638696,Chloride intracellular channel protein 4 OS=Mus musculus OX=10090 GN=Clic4 PE=1 SV=3,0,113.486,48,8,91,8,253,28.7,5.59,transport;developmental processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;nucleus;other cell component,transporter activity;other molecular function,29876,ENSMUSG00000037242,Clic4,NA,NA
Q9R112,0.4692509354332586,1.3843904893315184,21.14426540831611,3.2021669280564735,0.004935610010582192,0.9997218336504108,0.9997218336504108,-3.6638314792635045,"Sulfide:quinone oxidoreductase, mitochondrial OS=Mus musculus OX=10090 GN=Sqor PE=1 SV=3",0,83.564,21,7,43,7,450,50.3,9.09,other metabolic processes,NA,other molecular function,59010,ENSMUSG00000005803,Sqor,Sulfide oxidation to sulfate,NA
O08807,0.4677481614522456,1.3829491986963167,19.173794445629238,1.6886794246685157,0.11340035833424233,0.9997218336504108,0.9997218336504108,-4.416568212348576,Peroxiredoxin-4 OS=Mus musculus OX=10090 GN=Prdx4 PE=1 SV=1,0,16.132,14,4,34,2,274,31,7.15,cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes;other biological processes,non-structural extracellular;cytosol;ER/Golgi;other cell component,other molecular function,53381,ENSMUSG00000025289,Prdx4,Neutrophil degranulation,Oxidative Stress and Redox Pathway
D3Z6S5,-0.4661857787064747,-1.3814523290513787,20.697263978940523,-2.650762248834149,0.016256217484372566,0.9997218336504108,0.9997218336504108,-3.9274609798969258,Pleckstrin homology domain-containing family B member 1 (Fragment) OS=Mus musculus OX=10090 GN=Plekhb1 PE=1 SV=2,0,18.113,32,4,10,4,149,17.2,6.19,NA,other membranes,NA,NA,ENSMUSG00000030701,Plekhb1,NA,NA
Q922F4,0.46503699463985626,1.380352748956085,19.458625589386546,1.6752026025757611,0.11217584424390438,0.9997218336504108,0.9997218336504108,-4.3797163879152015,Tubulin beta-6 chain OS=Mus musculus OX=10090 GN=Tubb6 PE=1 SV=1,0,357.801,38,15,552,3,447,50.1,4.89,cell cycle OR cell proliferation;cell organization and biogenesis;other biological processes,cytoskeleton;other cell component,cytoskeletal activity;other molecular function,67951,ENSMUSG00000001473,Tubb6,COPI-mediated anterograde transport; RHO GTPases Activate Formins; HSP90 chaperone cycle for steroid hormone receptors (SHR); MHC class II antigen presentation; Recycling pathway of L1; Aggrephagy; Hedgehog 'off' state; Separation of Sister Chromatids; The role of GTSE1 in G2/M progression after G2 checkpoint; Recruitment of NuMA to mitotic centrosomes; Intraflagellar transport; Resolution of Sister Chromatid Cohesion; EML4 and NUDC in mitotic spindle formation; COPI-dependent Golgi-to-ER retrograde traffic; Kinesins; Carboxyterminal post-translational modifications of tubulin; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane; RHO GTPases activate IQGAPs; COPI-independent Golgi-to-ER retrograde traffic; Sealing of the nuclear envelope (NE) by ESCRT-III,NA
Q3U213,-0.4641333829281713,-1.379488455157943,19.153595798347222,-2.208971984105993,0.040370092213376466,0.9997218336504108,0.9997218336504108,-4.138674961322884,Protein SERAC1 OS=Mus musculus OX=10090 GN=Serac1 PE=2 SV=1,0,7.835,3,2,5,2,654,73.9,8.18,cell organization and biogenesis;other metabolic processes;transport,extracellular matrix;other membranes;mitochondrion;ER/Golgi;other cell component,NA,321007,ENSMUSG00000015659,Serac1,NA,NA
O70378,0.4630384970496877,1.378441934996887,20.60737587107529,2.4954786679728937,0.022511082322399477,0.9997218336504108,0.9997218336504108,-4.0022413620595625,ER membrane protein complex subunit 8 OS=Mus musculus OX=10090 GN=Emc8 PE=1 SV=1,0,20.96,17,3,26,3,207,23.3,6.15,NA,other membranes;cytosol;ER/Golgi;other cell component,NA,18117,ENSMUSG00000031819,Emc8,NA,NA
P97785,0.454615438064522,1.3704174605224497,18.95779857414311,2.3251622111888963,0.03448946735826409,0.9997218336504108,0.9997218336504108,-4.2580655603557345,GDNF family receptor alpha-1 OS=Mus musculus OX=10090 GN=Gfra1 PE=1 SV=2,0,6.27,3,1,1,1,468,51.7,7.84,cell organization and biogenesis;developmental processes;signal transduction;other biological processes,non-structural extracellular;plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle;other cell component,signal transduction activity or receptor binding;other molecular function,14585,ENSMUSG00000025089,Gfra1,RAF/MAP kinase cascade; RET signaling,Exercise-induced Circadian Regulation
Q8BTZ5,0.4543057838013418,1.3701233511928763,18.53717955564481,2.880415809527383,0.010867348656851955,0.9997218336504108,0.9997218336504108,-3.9872586434697856,Ankyrin repeat domain-containing protein 46 OS=Mus musculus OX=10090 GN=Ankrd46 PE=1 SV=1,0,10.052,10,2,4,2,228,25.2,5.73,NA,other membranes,NA,68839,ENSMUSG00000048307,Ankrd46,NA,NA
D3Z5H3,-0.45396203061149976,-1.369796928662486,19.038701085085115,-1.0956117737989923,0.28851712227052656,0.9997218336504108,0.9997218336504108,-4.5910039407003875,Signal peptidase complex catalytic subunit SEC11 OS=Mus musculus OX=10090 GN=Sec11c PE=1 SV=2,0.001,4.424,8,2,6,2,206,23.3,9.04,protein metabolism;other metabolic processes,other membranes;ER/Golgi,other molecular function,NA,ENSMUSG00000024516,Sec11c,NA,NA
P57722,-0.45124078767138087,-1.3672156229590031,16.9658428115262,-1.593607220998314,0.13332466427500145,0.9997218336504108,0.9997218336504108,-4.468220380601973,Poly(rC)-binding protein 3 OS=Mus musculus OX=10090 GN=Pcbp3 PE=1 SV=3,0,38.794,13,4,30,1,371,39.3,7.52,other biological processes,nucleus;other cell component,nucleic acid binding activity;other molecular function,59093,ENSMUSG00000001120,Pcbp3,NA,mRNA processing
Q9R099,0.4511203320408512,1.367101474133204,19.06373800887744,2.9838970407617103,0.007954774066868474,0.9997218336504108,0.9997218336504108,-3.7673060153013074,Transducin beta-like protein 2 OS=Mus musculus OX=10090 GN=Tbl2 PE=1 SV=2,0,15.286,5,2,8,2,442,49.6,9.04,stress response;signal transduction,ER/Golgi,other molecular function,27368,ENSMUSG00000005374,Tbl2,NA,NA
Q9DB41,0.45031786493705184,1.3663412657176597,23.701824997489556,1.8845081798674725,0.07573829537716498,0.9997218336504108,0.9997218336504108,-4.287550421326759,Mitochondrial glutamate carrier 2 OS=Mus musculus OX=10090 GN=Slc25a18 PE=1 SV=4,0,77.875,27,10,91,7,320,34.1,9.19,other metabolic processes;transport,other membranes,transporter activity,71803,ENSMUSG00000004902,Slc25a18,Organic anion transporters,NA
E9Q1L7,-0.4481819949870669,-1.3643199320451525,18.1053540858878,-2.4221692250718534,0.028546924136464185,0.9997218336504108,0.9997218336504108,-4.229424644396244,DnaJ homolog subfamily C member 28 OS=Mus musculus OX=10090 GN=Dnajc28 PE=1 SV=1,0.025,1.582,3,1,2,1,409,47.5,8.9,NA,NA,NA,246738,ENSMUSG00000039763,Dnajc28,NA,NA
Q14B80,0.44193608941806417,1.3584261057006852,19.199634657430586,2.228724667230342,0.03880701842974027,0.9997218336504108,0.9997218336504108,-4.129377862579679,Potassium voltage-gated channel subfamily C member 2 OS=Mus musculus OX=10090 GN=Kcnc2 PE=1 SV=1,0,29.246,6,3,18,2,642,70.5,7.69,cell organization and biogenesis;stress response;transport;signal transduction;other biological processes,plasma membrane;other membranes;other cell component,transporter activity;other molecular function,268345,ENSMUSG00000035681,Kcnc2,Voltage gated Potassium channels; Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,NA
Q8BGF8,-0.44032610160951435,-1.3569110040800185,18.507895024522327,-2.084698958651967,0.05346579953864252,0.9997218336504108,0.9997218336504108,-4.204913685466428,Solute carrier family 35 member D3 OS=Mus musculus OX=10090 GN=Slc35d3 PE=2 SV=1,0,17.314,6,2,3,2,422,44.9,7.33,transport;other biological processes,other membranes;ER/Golgi;other cytoplasmic organelle,transporter activity,76157,ENSMUSG00000050473,Slc35d3,NA,NA
Q2EMV9,-0.4402344909636753,-1.35682484342704,23.027613584441895,-1.6417424899153055,0.1179871824355448,0.9997218336504108,0.9997218336504108,-4.3922212810339,Protein mono-ADP-ribosyltransferase PARP14 OS=Mus musculus OX=10090 GN=Parp14 PE=1 SV=3,0.002,3.134,1,2,27,1,1817,203.7,6.79,protein metabolism;other metabolic processes;stress response;other biological processes,plasma membrane;other membranes;cytosol;nucleus;other cell component,other molecular function,547253,ENSMUSG00000034422,Parp14,Nicotinamide salvaging,NA
D3Z289,-0.4386518216065092,-1.355337191777645,20.553754422401514,-1.4826594010364615,0.15545013223714865,0.9997218336504108,0.9997218336504108,-4.456490388619658,Regulator of G-protein-signaling 8 OS=Mus musculus OX=10090 GN=Rgs8 PE=1 SV=1,0,18.97,17,3,14,3,178,20.8,9.26,signal transduction;other biological processes,NA,enzyme regulator activity,67792,ENSMUSG00000042671,Rgs8,NA,NA
Q9EPB7,-0.4383503331013898,-1.3550539885506596,18.803037143513933,-1.9036428053725925,0.07770018939739724,0.9997218336504108,0.9997218336504108,-4.366316997358176,Probable G-protein coupled receptor 88 OS=Mus musculus OX=10090 GN=Gpr88 PE=2 SV=1,0,15.2,8,1,10,1,384,40.2,9.36,signal transduction;other biological processes,plasma membrane;other membranes;nucleus;other cell component,cytoskeletal activity;other molecular function,64378,ENSMUSG00000068696,Gpr88,NA,"Odorant GPCRs; GPCRs, Other"
E9Q0H6,0.4353247156818334,1.3522151496312989,20.788687904108528,0.9994276699774249,0.33245221053074303,0.9997218336504108,0.9997218336504108,-4.623229054268433,"Fatty acid-binding protein, brain OS=Mus musculus OX=10090 GN=Fabp7 PE=1 SV=1",0,33.073,21,3,15,3,188,20.6,6.76,NA,NA,other molecular function,NA,ENSMUSG00000019874,Fabp7,NA,NA
Q9D387,-0.43249197598080613,-1.3495626726265748,22.93634784219352,-1.538617031100368,0.14127992459493754,0.9997218336504108,0.9997218336504108,-4.434327130782571,Lysosome-associated membrane glycoprotein 5 OS=Mus musculus OX=10090 GN=Lamp5 PE=1 SV=2,0,26.234,11,3,38,3,280,31.7,6.14,other biological processes,plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle,NA,76161,ENSMUSG00000027270,Lamp5,NA,NA
Q60857,-0.43117784549010807,-1.3483339347966992,19.311987303792378,-1.1419202371329278,0.27027643059720163,0.9997218336504108,0.9997218336504108,-4.577202461584087,Sodium-dependent serotonin transporter OS=Mus musculus OX=10090 GN=Slc6a4 PE=1 SV=4,0.005,2.473,1,1,1,1,630,70,6.18,stress response;transport;developmental processes;other biological processes,plasma membrane;other membranes;other cytoplasmic organelle;other cell component,transporter activity;cytoskeletal activity;other molecular function,15567,ENSMUSG00000020838,Slc6a4,Serotonin clearance from the synaptic cleft,SIDS Susceptibility Pathways
Q3TLM7,0.42915837499789333,1.3464478704186595,17.9252477679357,1.314387787944379,0.20520779460115643,0.9997218336504108,0.9997218336504108,-4.519905112295341,Sorting nexin-16 OS=Mus musculus OX=10090 GN=Snx16 PE=1 SV=1,0,28.339,10,2,20,2,304,34.4,5.39,NA,NA,other molecular function,74718,ENSMUSG00000027534,Snx16,NA,NA
P58242,-0.4275278284243633,-1.3449269628737532,19.67974252658897,-1.8564082052168844,0.0807997183402374,0.9997218336504108,0.9997218336504108,-4.302420762210524,Acid sphingomyelinase-like phosphodiesterase 3b OS=Mus musculus OX=10090 GN=Smpdl3b PE=1 SV=1,0,37.757,12,4,24,4,456,51.6,6.43,other metabolic processes;stress response;other biological processes,non-structural extracellular;plasma membrane;other membranes,other molecular function,100340,ENSMUSG00000028885,Smpdl3b,NA,NA
O35598,-0.42740915003032853,-1.3448163315880952,20.32018453753601,-2.381851560345517,0.02845815672037275,0.9997218336504108,0.9997218336504108,-4.056693613676911,Disintegrin and metalloproteinase domain-containing protein 10 OS=Mus musculus OX=10090 GN=Adam10 PE=1 SV=2,0,19.84,4,3,12,3,749,83.9,7.94,cell organization and biogenesis;protein metabolism;other metabolic processes;transport;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;ER/Golgi;nucleus;other cell component,other molecular function,11487,ENSMUSG00000054693,Adam10,Neutrophil degranulation; Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; Degradation of the extracellular matrix; NOTCH3 Activation and Transmission of Signal to the Nucleus,Hypertrophy Model; Alzheimers Disease; Delta-Notch Signaling Pathway
Q60771,-0.426830622485614,-1.3442771619814204,28.11851592449599,-2.8412358048641955,0.010828844157707605,0.9997218336504108,0.9997218336504108,-3.8356955634574375,Claudin-11 OS=Mus musculus OX=10090 GN=Cldn11 PE=1 SV=1,0,65.699,11,3,209,3,207,22.1,7.91,cell adhesion;cell organization and biogenesis;developmental processes;other biological processes,plasma membrane;other membranes;cytoskeleton;other cell component,other molecular function,18417,ENSMUSG00000037625,Cldn11,NA,NA
Q9CWF2,0.4243533889342146,1.3419709011273528,23.25459402933921,3.505034322671476,0.002526162109547184,0.9997218336504108,0.9997218336504108,-3.5237492836563318,Tubulin beta-2B chain OS=Mus musculus OX=10090 GN=Tubb2b PE=1 SV=1,0,793.633,72,26,1094,1,445,49.9,4.89,cell cycle OR cell proliferation;cell organization and biogenesis;developmental processes;other biological processes,cytoskeleton;other cell component,cytoskeletal activity;other molecular function,73710,ENSMUSG00000045136,Tubb2b,COPI-mediated anterograde transport; RHO GTPases Activate Formins; HSP90 chaperone cycle for steroid hormone receptors (SHR); MHC class II antigen presentation; Recycling pathway of L1; Aggrephagy; Hedgehog 'off' state; Separation of Sister Chromatids; The role of GTSE1 in G2/M progression after G2 checkpoint; Recruitment of NuMA to mitotic centrosomes; Intraflagellar transport; Resolution of Sister Chromatid Cohesion; EML4 and NUDC in mitotic spindle formation; COPI-dependent Golgi-to-ER retrograde traffic; Kinesins; Carboxyterminal post-translational modifications of tubulin; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane; RHO GTPases activate IQGAPs; COPI-independent Golgi-to-ER retrograde traffic; Sealing of the nuclear envelope (NE) by ESCRT-III,NA
P51655,0.4215790709231513,1.3393927564099792,19.789596809695404,2.127357409494513,0.04746027105145354,0.9997218336504108,0.9997218336504108,-4.176851398584649,Glypican-4 OS=Mus musculus OX=10090 GN=Gpc4 PE=1 SV=2,0,34.353,11,4,7,3,557,62.5,6.33,cell adhesion;cell-cell signaling;cell organization and biogenesis;signal transduction;other biological processes,non-structural extracellular;plasma membrane;other membranes;ER/Golgi;other cell component,NA,14735,ENSMUSG00000031119,Gpc4,Retinoid metabolism and transport; A tetrasaccharide linker sequence is required for GAG synthesis; HS-GAG biosynthesis; HS-GAG degradation,NA
Q7M750,-0.42014197129013553,-1.3380592227007133,21.795740898568148,-2.1397917205058974,0.04631128091491029,0.9997218336504108,0.9997218336504108,-4.171061501882075,Opalin OS=Mus musculus OX=10090 GN=Opalin PE=1 SV=1,0,27.689,29,4,34,4,143,15.8,4.88,other biological processes,plasma membrane;other membranes;ER/Golgi;other cell component,NA,226115,ENSMUSG00000050121,Opalin,NA,NA
E0CYH4,-0.4167117576407833,-1.334881574816613,18.068787275446486,-1.5742404975652196,0.13498069430502485,0.9997218336504108,0.9997218336504108,-4.422232164818997,WD repeat-containing protein 26 (Fragment) OS=Mus musculus OX=10090 GN=Wdr26 PE=1 SV=1,0,15.89,5,2,9,2,625,68.8,6.15,NA,NA,NA,226757,ENSMUSG00000038733,Wdr26,NA,NA
Q3UFC0,0.4162882988176051,1.3344898188221639,20.717321717089668,2.4005245114387703,0.027389159625370876,0.9997218336504108,0.9997218336504108,-4.0477692091648425,Kv channel-interacting protein 4 OS=Mus musculus OX=10090 GN=Kcnip4 PE=1 SV=1,0,26.495,16,4,26,3,225,26.3,5.4,NA,NA,other molecular function,80334,ENSMUSG00000029088,Kcnip4,NA,NA
O88935,0.4155830503160516,1.3338376248932584,30.025689818966995,3.6811735998606996,0.0017071773096137312,0.9997218336504108,0.9997218336504108,-3.4446744656382133,Synapsin-1 OS=Mus musculus OX=10090 GN=Syn1 PE=1 SV=2,0,1033.366,66,32,1236,30,706,74.1,9.8,cell-cell signaling;cell organization and biogenesis;transport;developmental processes;other biological processes,other membranes;cytosol;cytoskeleton;ER/Golgi;nucleus;other cell component,cytoskeletal activity;other molecular function,20964,ENSMUSG00000037217,Syn1,Dopamine Neurotransmitter Release Cycle; Serotonin Neurotransmitter Release Cycle,NA
Q8BVG8,-0.4137537566358702,-1.332147430908245,18.981999312633164,-1.630419513191393,0.12037433027415918,0.9997218336504108,0.9997218336504108,-4.396920165447498,N-acetyltransferase 14 OS=Mus musculus OX=10090 GN=Nat14 PE=1 SV=1,0,6.494,10,2,16,2,206,21.8,10.74,NA,other membranes,nucleic acid binding activity;other molecular function,269854,ENSMUSG00000035285,Nat14,NA,Metapathway biotransformation
