Accession,log2_foldchange,foldchange,AveExpr,t,p_value,adj_p_value,q_value,B,description,exp_q-value_combined,sum_pep_score,coverage_percent,num_peptides,num_psms,num_unique_peptides,num_aas,mw_kda,calc_pi,biological_process,cellular_component,molecular_function,entrez_gene_id,ensembl_gene_id,gene_symbol,reactome_pathways,wikipathways
P97427,-1.4650439504123831,-2.760718808338286,22.075783814493303,-10.989968169349334,2.03463304116358e-9,1.7427022255756963e-6,6.300780635872296e-7,11.870767872854586,Dihydropyrimidinase-related protein 1 OS=Mus musculus OX=10090 GN=Crmp1 PE=1 SV=1,0,540.675,65,23,466,1,572,62.1,7.12,cell organization and biogenesis;developmental processes;signal transduction;other biological processes,cytosol;cytoskeleton;nucleus;other cell component,cytoskeletal activity;other molecular function,12933,ENSMUSG00000029121,Crmp1,CRMPs in Sema3A signaling,NA
Q61553,-1.449835545581461,-2.7317690983501945,25.271015062533017,-6.312099150608496,5.966180194974069e-6,1.2375113762312003e-4,4.4742513101763056e-5,4.03437437153633,Fascin OS=Mus musculus OX=10090 GN=Fscn1 PE=1 SV=4,0,127.643,37,15,121,15,493,54.5,6.89,cell organization and biogenesis;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;other cell component,cytoskeletal activity;other molecular function,14086,ENSMUSG00000029581,Fscn1,NA,NA
P60487,-1.4484666513160747,-2.7291783016791187,22.969043544129722,-5.348298097870575,4.38610039850958e-5,5.487498943024208e-4,1.9840180710249973e-4,2.0500956890384803,Pyridoxal phosphate phosphatase OS=Mus musculus OX=10090 GN=Pdxp PE=1 SV=1,0,82.075,23,5,70,4,292,31.5,5.74,cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;other cell component,other molecular function,57028,ENSMUSG00000116165,Pdxp,NA,NA
Q9D1E6,-1.4329345266141509,-2.69995343630767,21.200546553202912,-5.899974820249366,1.3802107155290637e-5,2.3245343717521536e-4,8.404408361914589e-5,3.199999886948831,Tubulin-folding cofactor B OS=Mus musculus OX=10090 GN=Tbcb PE=1 SV=2,0,31.878,26,6,17,6,244,27.4,5.24,developmental processes;other biological processes,cytosol;cytoskeleton;other cell component,NA,66411,ENSMUSG00000006095,Tbcb,NA,NA
P62774,-1.4239404770756998,-2.6831737447035877,21.033299905465867,-8.165701477105888,1.8188050479648751e-7,1.4933147279228278e-5,5.39911430815486e-6,7.494414559440154,Myotrophin OS=Mus musculus OX=10090 GN=Mtpn PE=1 SV=2,0,39.403,27,3,34,3,118,12.9,5.52,cell organization and biogenesis;other metabolic processes;developmental processes;other biological processes,cytosol;cytoskeleton;nucleus;other cell component,nucleic acid binding activity,14489,ENSMUSG00000029840,Mtpn,NA,NA
O88712,-1.421105969686316,-2.6779072059511955,24.659274433884576,-7.008769774483378,1.5217598786538388e-6,4.915783345717032e-5,1.7773129603140022e-5,5.392100582876022,C-terminal-binding protein 1 OS=Mus musculus OX=10090 GN=Ctbp1 PE=1 SV=2,0,151.769,42,12,117,2,441,47.7,6.77,cell organization and biogenesis;signal transduction;other biological processes,nucleus;other cell component,other molecular function,13016,ENSMUSG00000037373,Ctbp1,SUMOylation of transcription cofactors; Deactivation of the beta-catenin transactivating complex; Repression of WNT target genes,PluriNetWork: mechanisms associated with pluripotency; Notch Signaling Pathway; Wnt Signaling Pathway NetPath; Wnt Signaling Pathway and Pluripotency
Q9ERK4,-1.4169089924847071,-2.6701281653151905,20.617932040931098,-7.609915174898312,4.935112503686694e-7,2.3718632167108854e-5,8.575526907273457e-6,6.508286841790877,Exportin-2 OS=Mus musculus OX=10090 GN=Cse1l PE=1 SV=1,0,79.988,13,10,41,10,971,110.4,5.77,transport,cytosol;nucleus,other molecular function,110750,ENSMUSG00000002718,Cse1l,NA,NA
Q9D967,-1.4103617853421042,-2.6580381021404382,20.25981804444826,-6.939022812477456,1.7396540906001243e-6,5.273828285426992e-5,1.906764945270946e-5,5.259251885675159,Magnesium-dependent phosphatase 1 OS=Mus musculus OX=10090 GN=Mdp1 PE=1 SV=1,0,78.157,53,6,22,6,164,18.6,6.8,protein metabolism;other metabolic processes,NA,other molecular function,67881,ENSMUSG00000002329,Mdp1,NA,NA
Q9DBJ1,-1.4080266278823075,-2.653739260918102,27.175654153701306,-8.038899007809292,2.2758394451635048e-7,1.5649603588022105e-5,5.658150761465489e-6,7.273274211095197,Phosphoglycerate mutase 1 OS=Mus musculus OX=10090 GN=Pgam1 PE=1 SV=3,0,365.279,56,13,301,9,254,28.8,7.18,other metabolic processes;other biological processes,cytosol;nucleus;other cell component,other molecular function,18648,ENSMUSG00000011752,Pgam1,Neutrophil degranulation; Gluconeogenesis; Glycolysis,Glycolysis and Gluconeogenesis
P70296,-1.4055950078627575,-2.6492702287869525,26.518184330486065,-8.362223447162537,1.2902780173309767e-7,1.3103216350533973e-5,4.73749850303979e-6,7.83270171721489,Phosphatidylethanolamine-binding protein 1 OS=Mus musculus OX=10090 GN=Pebp1 PE=1 SV=3,0,217.256,56,9,211,9,187,20.8,5.4,stress response;developmental processes;signal transduction;other biological processes,non-structural extracellular;other membranes;mitochondrion;ER/Golgi;other cell component,signal transduction activity or receptor binding;enzyme regulator activity;other molecular function,23980,ENSMUSG00000032959,Pebp1,MAP2K and MAPK activation; Negative regulation of MAPK pathway,TNF-alpha NF-kB Signaling Pathway; EGFR1 Signaling Pathway
Q68ED7,-1.4048211500818013,-2.647849548344543,20.81017432849363,-6.926557297648641,6.9871006516783534e-6,1.3805461382593014e-4,4.991396836025131e-5,4.108093103671788,CREB-regulated transcription coactivator 1 OS=Mus musculus OX=10090 GN=Crtc1 PE=1 SV=1,0,71.007,16,5,30,5,630,66.9,6.05,cell-cell signaling;cell organization and biogenesis;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;nucleus;other cell component,other molecular function,382056,ENSMUSG00000003575,Crtc1,NA,NA
P10518,-1.403169428186743,-2.644819796166511,21.08024813700451,-4.617794120510067,2.1336756631303282e-4,0.0017302090099581531,6.255611122752067e-4,0.480758104508725,Delta-aminolevulinic acid dehydratase OS=Mus musculus OX=10090 GN=Alad PE=1 SV=1,0,91.51,48,10,35,10,330,36,6.79,cell organization and biogenesis;other metabolic processes;stress response;other biological processes,non-structural extracellular;cytosol,other molecular function,17025,ENSMUSG00000028393,Alad,Neutrophil degranulation; Heme biosynthesis,Heme Biosynthesis
Q08331,-1.4012624004433434,-2.6413260483446965,23.992918482172513,-5.318695844057515,4.671573146932436e-5,5.664821468326379e-4,2.0481294445764256e-4,1.9874271541197466,Calretinin OS=Mus musculus OX=10090 GN=Calb2 PE=1 SV=3,0,103.954,48,12,97,11,271,31.4,5.02,other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cell component,other molecular function,12308,ENSMUSG00000003657,Calb2,NA,NA
B1AQF4,-1.3941045279353226,-2.6282536729041954,21.837833988324224,-7.663471159664219,4.47457388391211e-7,2.3248796518943957e-5,8.405656730340507e-6,6.605220082722882,Dual specificity protein phosphatase OS=Mus musculus OX=10090 GN=Dusp3 PE=1 SV=1,0,80.068,33,5,49,5,210,23.2,7.31,protein metabolism;other metabolic processes,NA,other molecular function,NA,ENSMUSG00000003518,Dusp3,NA,NA
Q3UNZ8,1.393599876980776,2.627334477414314,21.359102251679083,5.907307051150362,1.717141378198004e-5,2.706901668591333e-4,9.786866262270606e-5,3.059276145664251,Quinone oxidoreductase-like protein 2 OS=Mus musculus OX=10090 GN=Cryzl2 PE=1 SV=1,0,99.255,39,8,47,8,350,37.8,8.9,NA,NA,other molecular function,226527,ENSMUSG00000033488,Cryzl2,NA,NA
Q8C845,-1.3915357904696073,-2.6235781963343783,25.532186440270998,-8.048543507147308,2.237200625597048e-7,1.5649603588022105e-5,5.658150761465489e-6,7.2901733720199005,EF-hand domain-containing protein D2 OS=Mus musculus OX=10090 GN=Efhd2 PE=1 SV=1,0,190.835,58,16,172,16,240,26.8,5.14,NA,NA,other molecular function,27984,ENSMUSG00000040659,Efhd2,NA,NA
Q99KK7,-1.385787130733675,-2.6131449105090083,20.551011652501494,-5.836173581179451,1.5746621809346774e-5,2.543337563550641e-4,9.195496416843497e-5,3.068869045320623,Dipeptidyl peptidase 3 OS=Mus musculus OX=10090 GN=Dpp3 PE=1 SV=2,0,82.458,16,9,35,9,738,82.8,5.38,protein metabolism;other metabolic processes,cytosol;other cell component,other molecular function,75221,ENSMUSG00000063904,Dpp3,NA,NA
P31938,-1.3834944507851397,-2.608995490940835,24.747604714015704,-8.266688184248714,1.5236936870032564e-7,1.420711564585974e-5,5.1366158738599235e-6,7.668922041641995,Dual specificity mitogen-activated protein kinase kinase 1 OS=Mus musculus OX=10090 GN=Map2k1 PE=1 SV=2,0,252.275,45,15,179,12,393,43.4,6.7,cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component,enzyme regulator activity;kinase activity;other molecular function,26395,ENSMUSG00000004936,Map2k1,MAP2K and MAPK activation; Signal transduction by L1; RAF activation; Frs2-mediated activation; MAPK3 (ERK1) activation; Negative feedback regulation of MAPK pathway,IL-9 Signaling Pathway; Estrogen signaling; Hypothetical Network for Drug Addiction; EPO Receptor Signaling; ErbB signaling pathway; MicroRNAs in Cardiomyocyte Hypertrophy; PluriNetWork: mechanisms associated with pluripotency; Signaling of Hepatocyte Growth Factor Receptor; Chemokine signaling pathway; MAPK Cascade; Focal Adhesion-PI3K-Akt-mTOR-signaling pathway; IL-7 Signaling Pathway; ESC Pluripotency Pathways; Novel Jun-Dmp1 Pathway; IL-1 Signaling Pathway; IL-3 Signaling Pathway; IL-6 signaling Pathway; Kit Receptor Signaling Pathway; Ethanol metabolism resulting in production of ROS by CYP2E1; IL-2 Signaling Pathway; MAPK signaling pathway; Regulation of Actin Cytoskeleton; EGFR1 Signaling Pathway; Integrin-mediated Cell Adhesion; Insulin Signaling; Focal Adhesion
Q9R1K9,-1.3788404788068434,-2.6005927253304857,21.327322928982447,-7.446040691253305,6.675989207043e-7,3.0241463752823524e-5,1.0933871915569425e-5,6.2091381084289186,Centrin-2 OS=Mus musculus OX=10090 GN=Cetn2 PE=1 SV=1,0,52.255,27,4,29,4,172,19.8,5,cell cycle OR cell proliferation;cell organization and biogenesis;DNA metabolism;other metabolic processes;stress response;transport;other biological processes,cytoskeleton;nucleus;other cell component,cytoskeletal activity;other molecular function,26370,ENSMUSG00000031347,Cetn2,DNA Damage Recognition in GG-NER; Recruitment of NuMA to mitotic centrosomes; Anchoring of the basal body to the plasma membrane; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; AURKA Activation by TPX2; SUMOylation of DNA damage response and repair proteins; Formation of Incision Complex in GG-NER,NA
Q3UQZ5,-1.3783360233232393,-2.59968355610714,24.72255545814445,-7.124219585050424,1.221174764467607e-6,4.2703595599395996e-5,1.5439584817533043e-5,5.610475457507629,Serine/threonine-protein phosphatase (Fragment) OS=Mus musculus OX=10090 GN=Ppef1 PE=1 SV=1,0.042,1.323,3,1,2,1,237,27.6,5.9,protein metabolism;other metabolic processes,NA,other molecular function,NA,ENSMUSG00000062168,Ppef1,NA,NA
Q6W8Q3,-1.3778475529158953,-2.5988034993406997,20.98717525572842,-6.688764268257578,2.8271755731157657e-6,7.234999307564436e-5,2.6158309129715057e-5,4.776895442464484,Purkinje cell protein 4-like protein 1 OS=Mus musculus OX=10090 GN=Pcp4l1 PE=1 SV=1,0,17.85,32,2,13,2,68,7.5,5.52,NA,NA,NA,66425,ENSMUSG00000038370,Pcp4l1,NA,NA
O35945,-1.375641545081205,-2.594832736404142,20.69923166319024,-5.22237311530962,6.883498369142236e-5,7.51464461850126e-4,2.71693732887002e-4,1.6832770857879993,"Aldehyde dehydrogenase, cytosolic 1 OS=Mus musculus OX=10090 GN=Aldh1a7 PE=1 SV=1",0,103.835,21,9,72,2,501,54.6,7.71,other metabolic processes,other cell component,other molecular function,26358,ENSMUSG00000024747,Aldh1a7,NA,NA
Q9D0F9,-1.3709399941549378,-2.586390286110948,24.987888575135187,-5.1589857860613595,6.575500215554391e-5,7.35519461783955e-4,2.659287808383108e-4,1.6477965320006458,Phosphoglucomutase-1 OS=Mus musculus OX=10090 GN=Pgm1 PE=1 SV=4,0,263.559,49,22,224,22,562,61.4,6.57,other metabolic processes,cytosol;cytoskeleton;other cell component,other molecular function,72157,ENSMUSG00000025791; ENSMUSG00000116466,Pgm1,Neutrophil degranulation; Glycogen synthesis,Glucuronidation; Purine metabolism; Glycogen Metabolism
P05201,-1.3686249473656176,-2.5822433161279226,27.615889004750166,-7.073294210365491,1.3453538745011657e-6,4.49325391475347e-5,1.624546456798355e-5,5.514384079797264,"Aspartate aminotransferase, cytoplasmic OS=Mus musculus OX=10090 GN=Got1 PE=1 SV=3",0,436.615,65,23,391,23,413,46.2,7.14,other metabolic processes;stress response;signal transduction;other biological processes,cytosol;nucleus;other cytoplasmic organelle;other cell component,other molecular function,14718,ENSMUSG00000025190,Got1,Gluconeogenesis; Aspartate and asparagine metabolism,Glycolysis and Gluconeogenesis; Alanine and aspartate metabolism
A0A0R4J1F4,-1.3678334507760255,-2.580827024968502,22.908081711650865,-10.69327625749523,3.129854379706948e-9,1.8970629481491888e-6,6.858875436840962e-7,11.457020278131541,MAP kinase-activating death domain protein OS=Mus musculus OX=10090 GN=Madd PE=1 SV=1,0,340.449,30,29,162,29,1558,173.1,6.2,other biological processes,other membranes;other cell component,enzyme regulator activity,228355,ENSMUSG00000040687,Madd,NA,NA
Q8BHZ0,-1.3660197182600022,-2.577584490268244,21.222651379929555,-4.365566887242909,3.7226741141576335e-4,0.0026198319078384346,9.472063506831038e-4,-0.06920531960353671,CYFIP-related Rac1 interactor A OS=Mus musculus OX=10090 GN=Cyria PE=1 SV=1,0,125.162,40,9,57,7,323,37.3,6.01,cell organization and biogenesis,other membranes,other molecular function,76820,ENSMUSG00000020589,Cyria,NA,NA
Q9CZ44,-1.3645189039197199,-2.5749044614366747,23.47499793748469,-6.803521659622086,2.260423309986487e-6,6.317963308267195e-5,2.2842744036624577e-5,4.999182668124254,NSFL1 cofactor p47 OS=Mus musculus OX=10090 GN=Nsfl1c PE=1 SV=1,0,162.078,42,11,115,11,370,40.7,5.15,cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;nucleus;other cell component,other molecular function,386649,ENSMUSG00000027455,Nsfl1c,RHOH GTPase cycle,NA
P63101,-1.3588374234893763,-2.564784165122056,29.150256534106695,-8.766516640954269,6.465931566550006e-8,8.921410687024471e-6,3.2255568895540102e-6,8.511882518526289,14-3-3 protein zeta/delta OS=Mus musculus OX=10090 GN=Ywhaz PE=1 SV=1,0,308.995,67,19,493,12,245,27.8,4.79,cell-cell signaling;cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;transport;developmental processes;signal transduction;other biological processes,cytosol;nucleus;other cell component,other molecular function,22631,ENSMUSG00000022285,Ywhaz,"Interleukin-3, Interleukin-5 and GM-CSF signaling; TP53 Regulates Metabolic Genes; Activation of BAD and translocation to mitochondria ; RHO GTPases activate PKNs; Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex; Rap1 signalling; GP1b-IX-V activation signalling; Deactivation of the beta-catenin transactivating complex; Regulation of localization of FOXO transcription factors; NOTCH4 Activation and Transmission of Signal to the Nucleus; KSRP (KHSRP) binds and destabilizes mRNA",IL-5 Signaling Pathway; TNF-alpha NF-kB Signaling Pathway; IL-3 Signaling Pathway; Myometrial Relaxation and Contraction Pathways; Alpha6-Beta4 Integrin Signaling Pathway; Calcium Regulation in the Cardiac Cell
Q9CQM9,-1.3553865151745903,-2.5586565652878193,21.87544061846548,-7.147107720468696,1.16929616647782e-6,4.151528100981161e-5,1.5009946899735333e-5,5.653542449034438,Glutaredoxin-3 OS=Mus musculus OX=10090 GN=Glrx3 PE=1 SV=1,0,32.317,14,4,14,4,337,37.8,5.59,cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes,cytosol;cytoskeleton;nucleus;other cell component,other molecular function,30926,ENSMUSG00000031068,Glrx3,NA,NA
Q8K3H0,-1.3539559107903898,-2.5561206093708377,21.432580864776558,-7.334147183283892,8.222655705179889e-7,3.235440199989384e-5,1.1697809678232042e-5,6.002671677798007,DCC-interacting protein 13-alpha OS=Mus musculus OX=10090 GN=Appl1 PE=1 SV=1,0,118.458,21,11,50,11,707,79.3,5.41,cell cycle OR cell proliferation;transport;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;nucleus;other cytoplasmic organelle;other cell component,cytoskeletal activity;other molecular function,72993,ENSMUSG00000040760,Appl1,Caspase activation via Dependence Receptors in the absence of ligand,EGFR1 Signaling Pathway
Q5ND50,-1.3522355080650925,-2.5530742719581614,22.534457497211733,-7.358979858394989,7.849912616349667e-7,3.235440199989384e-5,1.1697809678232042e-5,6.0486478370824805,Adapter molecule crk OS=Mus musculus OX=10090 GN=Crk PE=1 SV=2,0,117.873,63,13,66,13,261,29.3,7.14,NA,NA,NA,12928,ENSMUSG00000017776,Crk,NA,ErbB signaling pathway; Signaling of Hepatocyte Growth Factor Receptor; Chemokine signaling pathway; IL-3 Signaling Pathway; Kit Receptor Signaling Pathway; IL-2 Signaling Pathway; MAPK signaling pathway; Regulation of Actin Cytoskeleton; EGFR1 Signaling Pathway; Integrin-mediated Cell Adhesion; Insulin Signaling; Focal Adhesion
P29595,-1.3450488210513214,-2.5403879307928205,21.976056614873677,-7.7560419347078975,3.7809741716606905e-7,2.144587166027695e-5,7.753805032976137e-6,6.771803586333348,NEDD8 OS=Mus musculus OX=10090 GN=Nedd8 PE=1 SV=2,0,63.676,35,3,54,3,81,9,7.25,protein metabolism;other metabolic processes;other biological processes,cytosol;nucleus;other cell component,other molecular function,18002,ENSMUSG00000010376,Nedd8,Neddylation; Cargo recognition for clathrin-mediated endocytosis; UCH proteinases; TGF-beta receptor signaling activates SMADs; Iron uptake and transport,NA
D3YZP9,-1.3366055027390047,-2.5255638273096137,19.776813408157867,-5.092799650190876,7.582282673079406e-5,8.076155679623227e-4,2.9199529656680174e-4,1.506332478674123,Coiled-coil domain-containing protein 6 OS=Mus musculus OX=10090 GN=Ccdc6 PE=1 SV=1,0,27.724,13,5,9,5,469,52.9,7.34,NA,cytosol;cytoskeleton,other molecular function,76551,ENSMUSG00000048701,Ccdc6,NA,NA
